Date,Tesla Stock Price,NASDAQ Composite,S&P 500,Oil Price,Deaths,Deaths Lag 1,Deaths Lag 7,Deaths Lag 30,Tweets of Elon Musk,Tweet with mention Tesla,% Tweet w/ mention Tesla,Tweet w/ mention Tesla Lag 1,Tweet w/ mention Tesla Lag 3,Tweet w/ mention Tesla Lag 7,Tweet Likes,Tweet Likes Lag 1,Tweet Likes Lag 3,Tweet Likes Lag 7,Retweet,Retweet Lag 1,Retweet Lag 3,Retweet Lag 7,Installation bornes de recharge,Bornes Lag 7,Bornes Lag 30
2022-04-03,363.1266784667969,14304.349609375,4547.97021484375,174.57000732421875,0,0,1,13,27.0,2.0,0.07407407407407407,3.0,6.0,16.0,207715.0,1839338.0,2213032.0,4336974.0,129758.0,131675.0,152904.0,281806.0,0,2,25
2022-04-04,363.1266784667969,14304.349609375,4547.97021484375,174.57000732421875,0,0,0,13,5.0,0.0,0.0,2.0,3.0,13.0,4846.0,2790272.0,3179406.0,4613349.0,62511.0,192269.0,214665.0,301635.0,0,2,25
2022-04-05,378.76666259765625,14490.259765625,4572.4501953125,177.5,0,0,0,12,10.0,0.0,0.0,0.0,3.0,13.0,15686.0,2081375.0,3920713.0,4647565.0,95833.0,158344.0,290019.0,329973.0,0,2,25
2022-04-06,357.8233337402344,14002.580078125,4494.169921875,172.36000061035156,0,0,0,12,6.0,2.0,0.3333333333333333,2.0,4.0,9.0,19191.0,1280637.0,4070909.0,4653431.0,10422.0,106255.0,298524.0,331803.0,0,1,25
2022-04-07,350.7966613769531,13861.490234375,4474.64990234375,171.16000366210938,0,0,0,10,9.0,1.0,0.1111111111111111,3.0,3.0,9.0,13799.0,2164176.0,4245551.0,6458583.0,155629.0,166051.0,324395.0,477299.0,2,3,26
2022-04-08,347.7366638183594,13830.4697265625,4494.14990234375,171.77999877929688,1,1,1,11,10.0,4.0,0.4,5.0,7.0,10.0,8873.0,2422782.0,3703419.0,6882825.0,25762.0,181391.0,287646.0,502311.0,1,4,12
2022-04-09,326.79998779296875,13547.2900390625,4462.64013671875,168.7100067138672,0,1,1,11,16.0,1.0,0.0625,5.0,8.0,11.0,14742.0,1973130.0,4137306.0,8058019.0,129392.0,155154.0,321205.0,611224.0,0,3,12
2022-04-10,326.79998779296875,13547.2900390625,4462.64013671875,168.7100067138672,1,1,2,12,13.0,3.0,0.23076923076923078,4.0,9.0,13.0,42385.0,2070661.0,4493443.0,8564352.0,27708.0,157100.0,338491.0,637015.0,0,3,12
2022-04-11,326.79998779296875,13547.2900390625,4462.64013671875,168.7100067138672,0,1,2,12,0.0,0.0,0.0,3.0,8.0,11.0,0.0,536682.0,2509812.0,6755363.0,0.0,27708.0,182862.0,507257.0,4,7,15
2022-04-12,332.5466613769531,13584.6904296875,4437.58984375,168.02000427246094,0,0,2,11,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,2070661.0,5774080.0,0.0,0.0,157100.0,444746.0,0,7,15
2022-04-13,327.02667236328125,13373.1201171875,4394.2998046875,167.38999938964844,0,0,2,10,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,536682.0,4673988.0,0.0,0.0,27708.0,348913.0,0,7,15
2022-04-14,333.0966796875,13647.4296875,4449.1201171875,170.6199951171875,1,1,3,8,12.0,0.0,0.0,0.0,0.0,9.0,231860.0,3205826.0,3205826.0,7699269.0,316186.0,316186.0,316186.0,654677.0,0,7,15
2022-04-15,329.6766662597656,13319.3896484375,4385.6298828125,163.9199981689453,0,1,3,8,3.0,0.0,0.0,0.0,0.0,8.0,33598.0,3359820.0,3359820.0,5869632.0,7408.0,323594.0,323594.0,506456.0,0,5,13
2022-04-16,329.6766662597656,13319.3896484375,4385.6298828125,163.9199981689453,0,0,2,8,12.0,0.0,0.0,0.0,0.0,4.0,31068.0,1305197.0,4511023.0,6581684.0,76598.0,84006.0,400192.0,557292.0,0,4,12
2022-04-17,329.6766662597656,13319.3896484375,4385.6298828125,163.9199981689453,0,0,2,8,4.0,1.0,0.25,1.0,1.0,4.0,30258.0,1997585.0,5357405.0,5894087.0,54427.0,131025.0,454619.0,482327.0,0,4,12
2022-04-18,329.6766662597656,13319.3896484375,4385.6298828125,163.9199981689453,0,0,1,8,15.0,1.0,0.06666666666666667,2.0,2.0,2.0,11941.0,1602270.0,2907467.0,6113293.0,43903.0,98330.0,182336.0,498522.0,0,4,11
2022-04-19,335.0199890136719,13312.4404296875,4390.6298828125,165.02000427246094,0,0,1,8,2.0,0.0,0.0,1.0,2.0,2.0,480040.0,1308751.0,3306336.0,6666156.0,49850.0,93753.0,224778.0,548372.0,2,2,13
2022-04-20,343.3333435058594,13665.3798828125,4472.259765625,168.75999450683594,0,0,1,6,11.0,1.0,0.09090909090909091,1.0,3.0,3.0,6150.0,1281669.0,2883939.0,7394962.0,71853.0,121703.0,220033.0,620225.0,0,2,13
2022-04-21,358.24334716796875,13623.7001953125,4489.169921875,168.91000366210938,0,0,1,4,34.0,13.0,0.38235294117647056,14.0,15.0,16.0,23857.0,4017255.0,5326006.0,10683411.0,216599.0,288452.0,382205.0,836824.0,2,4,15
2022-04-22,338.3033447265625,13168.7998046875,4385.830078125,166.4600067138672,0,0,0,4,7.0,1.0,0.14285714285714285,14.0,15.0,17.0,76329.0,4027934.0,5309603.0,8217070.0,43571.0,260170.0,381873.0,564209.0,21,25,35
2022-04-23,326.3233337402344,12749.169921875,4255.33984375,161.1199951171875,0,0,0,4,15.0,4.0,0.26666666666666666,5.0,19.0,21.0,44287.0,3071614.0,7088869.0,10395205.0,192977.0,236548.0,525000.0,749778.0,0,25,35
2022-04-24,326.3233337402344,12749.169921875,4255.33984375,161.1199951171875,0,0,0,4,19.0,9.0,0.47368421052631576,13.0,27.0,30.0,13850.0,3444003.0,7471937.0,10355876.0,66754.0,259731.0,519901.0,739934.0,0,25,35
2022-04-25,326.3233337402344,12749.169921875,4255.33984375,161.1199951171875,0,0,0,4,8.0,3.0,0.375,12.0,17.0,32.0,2550790.0,7900559.0,10972173.0,16298179.0,769935.0,836689.0,1073237.0,1455442.0,0,25,34
2022-04-26,331.80999755859375,12918.0400390625,4278.14013671875,162.25,0,0,0,4,7.0,0.0,0.0,3.0,16.0,31.0,371469.0,10653524.0,14097527.0,19407130.0,392971.0,1162906.0,1422637.0,1804510.0,0,25,34
2022-04-27,299.52667236328125,12500.8798828125,4186.52001953125,155.91000366210938,0,0,0,3,14.0,0.0,0.0,0.0,12.0,31.0,25040.0,8126732.0,16027291.0,23116160.0,321793.0,714764.0,1551453.0,2076453.0,0,23,34
2022-04-28,299.99334716796875,12712.8603515625,4222.580078125,159.25,0,0,0,3,19.0,0.0,0.0,0.0,3.0,30.0,414610.0,19105078.0,29758602.0,37230539.0,1483256.0,1805049.0,2967955.0,3487856.0,0,23,34
2022-04-29,300.75,12710.419921875,4253.75,161.83999633789062,1,1,1,4,17.0,3.0,0.17647058823529413,3.0,3.0,20.0,93048.0,18032678.0,26159410.0,37131583.0,264048.0,1747304.0,2462068.0,3535305.0,0,21,33
2022-04-30,286.92333984375,12331.6904296875,4130.60986328125,156.7100067138672,0,1,1,4,7.0,0.0,0.0,3.0,3.0,19.0,14131.0,3402542.0,22507620.0,36605147.0,13976.0,278024.0,2083073.0,3505710.0,0,0,33
2022-05-01,286.92333984375,12331.6904296875,4130.60986328125,156.7100067138672,1,1,2,5,11.0,0.0,0.0,0.0,3.0,15.0,42400.0,1553301.0,19585979.0,35613270.0,121409.0,135385.0,1882689.0,3434142.0,0,0,33
2022-05-02,286.92333984375,12331.6904296875,4130.60986328125,156.7100067138672,0,1,2,5,17.0,0.0,0.0,0.0,3.0,6.0,58635.0,3617307.0,7019849.0,36778451.0,181927.0,303336.0,581360.0,3549315.0,0,0,32
2022-05-03,301.05999755859375,12511.4599609375,4159.77978515625,158.14999389648438,0,0,2,5,30.0,2.0,0.06666666666666667,2.0,2.0,5.0,401312.0,4805733.0,6359034.0,32518444.0,206103.0,388030.0,523415.0,2985483.0,3,3,35
2022-05-04,301.3133239746094,12574.73046875,4181.18017578125,159.6699981689453,0,0,2,5,9.0,1.0,0.1111111111111111,3.0,3.0,6.0,9192.0,3262810.0,6880117.0,29387737.0,61771.0,267874.0,571210.0,2654283.0,0,3,35
2022-05-05,313.00665283203125,12787.51953125,4270.43017578125,163.85000610351562,0,0,2,5,0.0,0.0,0.0,1.0,3.0,6.0,0.0,734132.0,5539865.0,25125844.0,0.0,61771.0,449801.0,2332490.0,1,4,36
2022-05-06,295.6666564941406,12246.830078125,4128.169921875,156.00999450683594,0,0,2,5,17.0,1.0,0.058823529411764705,1.0,4.0,7.0,24079.0,1422639.0,4685449.0,11705298.0,107946.0,107946.0,375820.0,957180.0,0,4,36
2022-05-07,278.8166809082031,11923.0302734375,4081.27001953125,154.92999267578125,2,2,3,7,5.0,1.0,0.2,2.0,3.0,5.0,28207.0,1807455.0,2541587.0,8900621.0,33171.0,141117.0,202888.0,726303.0,0,4,36
2022-05-08,278.8166809082031,11923.0302734375,4081.27001953125,154.92999267578125,0,2,3,7,2.0,0.0,0.0,1.0,2.0,5.0,67268.0,455705.0,1878344.0,8758461.0,3202.0,36373.0,144319.0,715529.0,0,4,34
2022-05-09,278.8166809082031,11923.0302734375,4081.27001953125,154.92999267578125,0,0,2,6,25.0,0.0,0.0,0.0,2.0,5.0,31852.0,4668522.0,6475977.0,12015842.0,333296.0,336498.0,477615.0,927416.0,0,4,33
2022-05-10,273.10333251953125,11900.33984375,4035.179931640625,155.52000427246094,0,0,2,6,4.0,1.0,0.25,1.0,2.0,6.0,144245.0,4810853.0,5266558.0,9952007.0,9536.0,342832.0,379205.0,755025.0,1,5,34
2022-05-11,265.0,11645.5703125,3990.080078125,153.5,0,0,2,5,5.0,0.0,0.0,1.0,1.0,4.0,16879.0,843418.0,5511940.0,8053527.0,56663.0,66199.0,402697.0,605585.0,0,2,34
2022-05-12,233.6666717529297,11199.25,3903.949951171875,142.77000427246094,3,4,6,9,15.0,0.0,0.0,0.0,1.0,3.0,14467.0,3575094.0,8385947.0,10264291.0,212781.0,269444.0,612276.0,756595.0,0,2,30
2022-05-13,257.82666015625,11555.9697265625,3963.89990234375,144.58999633789062,0,4,6,9,16.0,2.0,0.125,2.0,3.0,5.0,193235.0,4087168.0,4930586.0,11406563.0,83423.0,296204.0,362403.0,840018.0,1,2,31
2022-05-14,255.72000122070312,11727.1396484375,4013.02001953125,145.5500030517578,0,0,6,9,18.0,3.0,0.16666666666666666,5.0,5.0,7.0,47560.0,3482367.0,7057461.0,12324019.0,221328.0,304751.0,574195.0,953400.0,0,2,31
2022-05-15,255.72000122070312,11727.1396484375,4013.02001953125,145.5500030517578,0,0,4,8,23.0,1.0,0.043478260869565216,4.0,6.0,7.0,13839.0,3653774.0,7740942.0,13252882.0,69987.0,291315.0,587519.0,990216.0,0,2,31
2022-05-16,255.72000122070312,11727.1396484375,4013.02001953125,145.5500030517578,0,0,4,8,13.0,0.0,0.0,1.0,6.0,7.0,10478.0,1543250.0,5025617.0,13411564.0,14067.0,84054.0,388805.0,1001081.0,1,3,32
2022-05-17,249.1199951171875,11905.5703125,4052.0,148.86000061035156,1,1,5,9,11.0,4.0,0.36363636363636365,4.0,8.0,11.0,7638.0,725218.0,4378992.0,9309578.0,40444.0,54511.0,345826.0,708229.0,2,5,34
2022-05-18,248.17333984375,11790.6796875,4051.97998046875,146.85000610351562,1,2,6,10,21.0,4.0,0.19047619047619047,8.0,9.0,14.0,11539.0,3080242.0,4623492.0,11680953.0,293732.0,334176.0,418230.0,992425.0,0,4,34
2022-05-19,235.6666717529297,11364.400390625,3899.0,139.8800048828125,1,3,8,12,29.0,1.0,0.034482758620689655,5.0,9.0,15.0,10635.0,5368989.0,6094207.0,13835149.0,200138.0,493870.0,548381.0,1135900.0,0,4,34
2022-05-20,237.99667358398438,11542.669921875,3927.760009765625,139.08999633789062,0,2,4,12,37.0,7.0,0.1891891891891892,8.0,16.0,22.0,6988.0,5734932.0,8815174.0,13840791.0,318873.0,519011.0,853187.0,1241992.0,0,4,32
2022-05-21,218.33999633789062,11396.2802734375,3919.419921875,137.7899932861328,1,1,5,13,18.0,5.0,0.2777777777777778,12.0,17.0,25.0,4901.0,3317374.0,8686363.0,13065355.0,27699.0,346572.0,840442.0,1186268.0,0,3,32
2022-05-22,218.33999633789062,11396.2802734375,3919.419921875,137.7899932861328,0,1,5,13,1.0,0.0,0.0,5.0,13.0,22.0,69638.0,436474.0,6171406.0,10794898.0,2679.0,30378.0,549389.0,967619.0,0,3,30
2022-05-23,218.33999633789062,11396.2802734375,3919.419921875,137.7899932861328,1,1,6,14,12.0,0.0,0.0,0.0,12.0,21.0,4121.0,693581.0,4010955.0,10105162.0,48939.0,51618.0,398190.0,946571.0,0,3,9
2022-05-24,217.8433380126953,11326.4404296875,3942.93994140625,140.80999755859375,0,1,6,14,26.0,4.0,0.15384615384615385,4.0,9.0,25.0,2710.0,1800835.0,2237309.0,11052483.0,105135.0,154074.0,184452.0,1037639.0,1,3,10
2022-05-25,207.9499969482422,11225.0302734375,3929.590087890625,138.42999267578125,1,1,6,15,10.0,2.0,0.2,6.0,6.0,23.0,16219.0,1689743.0,2383324.0,11069687.0,38412.0,143547.0,195165.0,1035607.0,7,8,17
2022-05-26,220.47332763671875,11409.83984375,3984.60009765625,137.38999938964844,0,1,5,15,38.0,3.0,0.07894736842105263,5.0,9.0,22.0,9032.0,2609615.0,4410450.0,10581856.0,162488.0,200900.0,354974.0,904363.0,0,8,17
2022-05-27,241.0833282470703,11869.6904296875,4077.429931640625,145.38999938964844,0,0,3,15,37.0,5.0,0.13513513513513514,8.0,14.0,26.0,22444.0,4148349.0,5838092.0,9849047.0,161887.0,324375.0,467922.0,866112.0,7,15,24
2022-05-28,257.9466552734375,12137.5400390625,4151.08984375,149.07000732421875,1,4,7,19,31.0,4.0,0.12903225806451613,9.0,14.0,23.0,8427.0,4102615.0,6712230.0,8949539.0,147636.0,309523.0,510423.0,694875.0,0,15,24
2022-05-29,257.9466552734375,12137.5400390625,4151.08984375,149.07000732421875,0,4,6,19,21.0,5.0,0.23809523809523808,9.0,17.0,23.0,3509.0,3137669.0,7286018.0,9669342.0,92608.0,240244.0,564619.0,759784.0,0,15,24
2022-05-30,257.9466552734375,12137.5400390625,4151.08984375,149.07000732421875,0,0,6,18,19.0,4.0,0.21052631578947367,9.0,18.0,27.0,89731.0,2765035.0,6867650.0,11278100.0,121708.0,214316.0,523839.0,878813.0,8,23,32
2022-05-31,257.9466552734375,12137.5400390625,4151.08984375,149.07000732421875,0,0,5,18,33.0,8.0,0.24242424242424243,12.0,21.0,35.0,7232.0,3809639.0,6947308.0,12785400.0,194556.0,316264.0,556508.0,1024430.0,3,26,35
2022-06-01,251.72000122070312,12176.8896484375,4149.77978515625,149.89999389648438,0,0,5,17,12.0,2.0,0.16666666666666666,10.0,19.0,33.0,5335.0,2380974.0,5146009.0,11858239.0,14924.0,209480.0,423796.0,934219.0,4,29,39
2022-06-02,244.1566619873047,11945.5703125,4095.409912109375,147.8300018310547,0,0,4,17,9.0,2.0,0.2222222222222222,4.0,16.0,33.0,25780.0,337442.0,4147081.0,11433099.0,5452.0,20376.0,336640.0,901259.0,2,24,41
2022-06-03,243.22666931152344,12097.1201171875,4137.56982421875,146.89999389648438,1,1,5,18,13.0,4.0,0.3076923076923077,6.0,16.0,34.0,13731.0,638614.0,3019588.0,9887238.0,36488.0,41940.0,251420.0,775259.0,9,33,47
2022-06-04,244.35333251953125,12200.330078125,4134.72021484375,147.02999877929688,0,1,5,18,38.0,2.0,0.05263157894736842,6.0,10.0,31.0,4086.0,2421842.0,2759284.0,9706592.0,194583.0,231071.0,251447.0,807955.0,0,26,47
2022-06-05,244.35333251953125,12200.330078125,4134.72021484375,147.02999877929688,0,0,1,18,12.0,0.0,0.0,2.0,8.0,27.0,31079.0,2630339.0,3268953.0,8414962.0,58013.0,252596.0,294536.0,718332.0,0,26,46
2022-06-06,244.35333251953125,12200.330078125,4134.72021484375,147.02999877929688,0,0,1,18,14.0,0.0,0.0,0.0,6.0,22.0,143456.0,1740896.0,4162738.0,8309819.0,75570.0,133583.0,364654.0,701294.0,13,39,59
2022-06-07,234.0,11925.8095703125,4096.47021484375,144.35000610351562,1,1,2,17,10.0,2.0,0.2,2.0,4.0,20.0,35279.0,2455543.0,5085882.0,8105470.0,98669.0,174239.0,426835.0,678255.0,1,32,60
2022-06-08,240.086669921875,12147.2802734375,4147.1201171875,148.5800018310547,0,1,2,17,4.0,1.0,0.25,3.0,3.0,13.0,55249.0,1580448.0,3321344.0,6080628.0,5291.0,103960.0,237543.0,488990.0,11,40,71
2022-06-09,249.33999633789062,12016.4697265625,4101.64990234375,147.0800018310547,0,0,2,17,9.0,1.0,0.1111111111111111,2.0,4.0,12.0,9826.0,371678.0,2827221.0,6096174.0,14414.0,19705.0,193944.0,488480.0,5,41,76
2022-06-10,235.1566619873047,11543.8798828125,3974.389892578125,140.27999877929688,0,0,2,17,20.0,4.0,0.2,5.0,8.0,14.0,6874.0,845239.0,2425687.0,6588425.0,38800.0,53214.0,157174.0,521828.0,8,47,83
2022-06-11,223.1666717529297,10986.849609375,3838.14990234375,132.8699951171875,0,0,1,17,19.0,2.0,0.10526315789473684,6.0,8.0,12.0,6716.0,1591344.0,1963022.0,7048904.0,88443.0,127243.0,146948.0,573783.0,0,38,83
2022-06-12,223.1666717529297,10986.849609375,3838.14990234375,132.8699951171875,0,0,1,13,20.0,2.0,0.1,4.0,9.0,12.0,4455.0,1445699.0,2290938.0,5612282.0,22767.0,111210.0,164424.0,401967.0,0,38,83
2022-06-13,223.1666717529297,10986.849609375,3838.14990234375,132.8699951171875,1,1,2,14,4.0,1.0,0.25,3.0,9.0,13.0,14800.0,515686.0,2107030.0,4934251.0,2678.0,25445.0,152688.0,346632.0,1,39,83
2022-06-14,218.2866668701172,10897.4296875,3763.52001953125,133.1300048828125,1,2,3,15,24.0,3.0,0.125,4.0,8.0,16.0,9881.0,1370121.0,2815820.0,5241507.0,86591.0,89269.0,200479.0,357653.0,1,27,84
2022-06-15,220.9166717529297,10968.400390625,3764.050048828125,134.2899932861328,0,1,2,15,25.0,12.0,0.48,15.0,18.0,26.0,2248.0,2574776.0,3090462.0,5053484.0,89717.0,176308.0,201753.0,348701.0,11,37,95
2022-06-16,222.73666381835938,10806.01953125,3728.179931640625,132.0800018310547,0,0,2,15,28.0,4.0,0.14285714285714285,16.0,20.0,29.0,39479.0,1881296.0,3251417.0,5542355.0,28489.0,118206.0,207475.0,371899.0,0,26,94
2022-06-17,213.43333435058594,10697.5498046875,3665.89990234375,130.07000732421875,2,2,4,16,18.0,2.0,0.1111111111111111,6.0,21.0,30.0,3487.0,1612240.0,4187016.0,6294046.0,62401.0,90890.0,267198.0,419886.0,10,31,102
2022-06-18,224.60333251953125,10974.0498046875,3715.31005859375,133.4199981689453,0,2,4,15,27.0,3.0,0.1111111111111111,5.0,21.0,29.0,44928.0,2457498.0,4338794.0,7154614.0,90899.0,153300.0,271506.0,471985.0,0,23,102
2022-06-19,224.60333251953125,10974.0498046875,3715.31005859375,133.4199981689453,2,2,6,15,13.0,0.0,0.0,3.0,9.0,27.0,5456.0,2751194.0,4363434.0,7453896.0,88169.0,179068.0,269958.0,471711.0,0,23,102
2022-06-20,224.60333251953125,10974.0498046875,3715.31005859375,133.4199981689453,1,5,9,18,14.0,3.0,0.21428571428571427,3.0,8.0,28.0,10424.0,1935161.0,4392659.0,7644076.0,37562.0,125731.0,279031.0,486506.0,0,23,102
2022-06-21,224.60333251953125,10974.0498046875,3715.31005859375,133.4199981689453,0,3,8,17,6.0,0.0,0.0,3.0,6.0,27.0,12329.0,1626440.0,4377634.0,8564650.0,80760.0,118322.0,297390.0,564588.0,0,22,102
2022-06-22,234.50332641601562,10941.9501953125,3733.889892578125,134.7899932861328,0,0,7,17,0.0,0.0,0.0,0.0,3.0,24.0,0.0,1001943.0,2937104.0,7275898.0,0.0,80760.0,206491.0,477997.0,0,21,102
2022-06-23,237.9066619873047,11137.6796875,3774.7099609375,136.82000732421875,0,0,7,16,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,1626440.0,5989874.0,0.0,0.0,118322.0,388280.0,0,10,102
2022-06-24,237.47000122070312,11351.3095703125,3821.75,139.89999389648438,0,0,7,16,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1001943.0,5394602.0,0.0,0.0,80760.0,359791.0,0,10,101
2022-06-25,249.36666870117188,11661.01953125,3920.760009765625,142.6999969482422,0,0,5,15,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4377634.0,0.0,0.0,0.0,297390.0,0,0,94
2022-06-26,249.36666870117188,11661.01953125,3920.760009765625,142.6999969482422,1,1,6,16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2937104.0,0.0,0.0,0.0,206491.0,0,0,94
2022-06-27,249.36666870117188,11661.01953125,3920.760009765625,142.6999969482422,0,1,4,16,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1626440.0,0.0,0.0,0.0,118322.0,1,1,88
2022-06-28,244.48333740234375,11542.240234375,3913.0,142.1300048828125,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001943.0,0.0,0.0,0.0,80760.0,2,3,90
2022-06-29,230.5,11160.2197265625,3825.090087890625,137.4600067138672,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,90
2022-06-30,224.50999450683594,11048.25,3785.989990234375,137.25,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,84
2022-07-01,227.0,11006.830078125,3781.0,136.0399932861328,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10,86
2022-07-02,223.0,10964.1796875,3792.610107421875,137.77000427246094,0,0,1,12,7.0,0.0,0.0,0.0,0.0,0.0,20510.0,1058516.0,1058516.0,1058516.0,60248.0,60248.0,60248.0,60248.0,0,10,82
2022-07-03,223.0,10964.1796875,3792.610107421875,137.77000427246094,0,0,1,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058516.0,1058516.0,1058516.0,0.0,60248.0,60248.0,60248.0,0,10,80
2022-07-04,223.0,10964.1796875,3792.610107421875,137.77000427246094,0,0,0,11,3.0,0.0,0.0,0.0,0.0,0.0,158079.0,743040.0,1801556.0,1801556.0,54366.0,54366.0,114614.0,114614.0,10,20,81
2022-07-05,223.0,10964.1796875,3792.610107421875,137.77000427246094,1,1,1,12,16.0,0.0,0.0,0.0,0.0,0.0,6135.0,1169844.0,2228360.0,2228360.0,19899.0,74265.0,134513.0,134513.0,0,19,81
2022-07-06,230.77999877929688,11337.900390625,3831.97998046875,141.35000610351562,2,3,3,14,14.0,1.0,0.07142857142857142,1.0,1.0,1.0,35990.0,1595180.0,2338220.0,3396736.0,83237.0,103136.0,157502.0,217750.0,5,22,86
2022-07-07,233.9199981689453,11422.599609375,3858.85009765625,143.2899932861328,1,3,4,15,21.0,4.0,0.19047619047619047,5.0,5.0,5.0,9815.0,2539186.0,3709030.0,4767546.0,89635.0,172872.0,247137.0,307385.0,5,27,78
2022-07-08,242.3333282470703,11503.6103515625,3888.260009765625,145.25999450683594,1,3,6,16,11.0,0.0,0.0,4.0,5.0,5.0,37727.0,1579052.0,3174232.0,4975788.0,17174.0,106809.0,209945.0,324559.0,8,33,85
2022-07-09,252.10333251953125,11524.490234375,3880.93994140625,145.6699981689453,0,2,6,16,0.0,0.0,0.0,0.0,5.0,5.0,0.0,208242.0,2747428.0,4975788.0,0.0,17174.0,190046.0,324559.0,0,28,74
2022-07-10,252.10333251953125,11524.490234375,3880.93994140625,145.6699981689453,0,0,6,16,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1579052.0,3917272.0,0.0,0.0,106809.0,264311.0,0,28,69
2022-07-11,252.10333251953125,11524.490234375,3880.93994140625,145.6699981689453,0,0,6,16,20.0,1.0,0.05,1.0,1.0,6.0,9137.0,2588658.0,2796900.0,6505930.0,216969.0,216969.0,234143.0,481280.0,7,35,68
2022-07-12,236.84666442871094,11420.8896484375,3851.949951171875,145.75999450683594,2,2,8,18,19.0,2.0,0.10526315789473684,3.0,3.0,8.0,13431.0,3485845.0,3485845.0,6660077.0,40953.0,257922.0,257922.0,467867.0,3,28,71
2022-07-13,225.5,11056.5498046875,3779.669921875,142.99000549316406,0,2,7,18,17.0,2.0,0.11764705882352941,4.0,5.0,10.0,64562.0,2197668.0,4786326.0,7533754.0,94336.0,135289.0,352258.0,542304.0,0,28,71
2022-07-14,234.89666748046875,11151.2099609375,3763.989990234375,144.0800018310547,0,0,5,17,2.0,0.0,0.0,2.0,5.0,9.0,12895.0,1321361.0,4807206.0,6386258.0,1184.0,95520.0,353442.0,460251.0,0,23,70
2022-07-15,240.0,11379.3603515625,3818.0,149.77999877929688,0,0,4,16,20.0,6.0,0.3,6.0,10.0,11.0,6972.0,1211946.0,3409614.0,6206514.0,83668.0,84852.0,220141.0,454284.0,3,21,72
2022-07-16,244.93666076660156,11561.6396484375,3883.7900390625,150.74000549316406,1,1,3,17,6.0,0.0,0.0,6.0,8.0,11.0,7307.0,1254307.0,2575668.0,6061513.0,3001.0,86669.0,182189.0,440111.0,0,13,61
2022-07-17,244.93666076660156,11561.6396484375,3883.7900390625,150.74000549316406,0,1,3,17,0.0,0.0,0.0,0.0,6.0,11.0,0.0,63241.0,1275187.0,6061513.0,0.0,3001.0,87853.0,440111.0,0,13,61
2022-07-18,244.93666076660156,11561.6396484375,3883.7900390625,150.74000549316406,0,0,3,15,19.0,3.0,0.15789473684210525,3.0,9.0,14.0,103733.0,726920.0,1981227.0,6788433.0,42458.0,42458.0,129127.0,482569.0,4,17,55
2022-07-19,245.0,11515.0,3860.72998046875,147.9199981689453,0,0,3,15,11.0,4.0,0.36363636363636365,7.0,7.0,17.0,6608.0,1188431.0,1251672.0,4661286.0,26762.0,69220.0,72221.0,292362.0,474,484,529
2022-07-20,246.78334045410156,11726.08984375,3935.320068359375,151.1199951171875,0,0,1,13,4.0,1.0,0.25,5.0,8.0,16.0,41125.0,615401.0,1342321.0,3917989.0,5704.0,32466.0,74924.0,257113.0,3,484,532
2022-07-21,255.10667419433594,11914.150390625,3955.469970703125,154.5,0,0,1,10,11.0,2.0,0.18181818181818182,3.0,10.0,16.0,15430.0,805237.0,1993668.0,3268855.0,40939.0,46643.0,115863.0,203716.0,350,834,882
2022-07-22,276.2200012207031,12025.3701171875,3998.429931640625,155.38999938964844,0,0,1,10,6.0,0.0,0.0,2.0,7.0,16.0,69360.0,1047058.0,1662459.0,3643686.0,29086.0,70025.0,102491.0,231618.0,1,835,883
2022-07-23,272.2166748046875,11837.9599609375,3965.719970703125,154.00999450683594,0,0,1,10,4.0,1.0,0.25,1.0,4.0,11.0,4837.0,558757.0,1363994.0,2615666.0,8463.0,37549.0,84192.0,156413.0,0,832,883
2022-07-24,272.2166748046875,11837.9599609375,3965.719970703125,154.00999450683594,1,1,1,11,18.0,2.0,0.1111111111111111,3.0,5.0,13.0,39532.0,769569.0,1816627.0,3158948.0,34136.0,42599.0,112624.0,187548.0,0,832,883
2022-07-25,272.2166748046875,11837.9599609375,3965.719970703125,154.00999450683594,0,1,1,11,22.0,5.0,0.22727272727272727,7.0,8.0,18.0,7855.0,1652257.0,2211014.0,4204682.0,61855.0,95991.0,133540.0,249403.0,4,836,887
